digit,fill_rate,inv_clusters,enclosed_ratio,p0x,p0y,a0,d0,p1x,p1y,a1,d1,p2x,p2y,a2,d2
5,0.5098684210526315,2,2.0690789473684212,10,8,1.3845734863837551,-11.853928673650774,15,11,1.8925468811915387,30.08862648555068,15,23,-2.3239476077570913,2.7900698550248464
1,0.6481481481481481,1,13.87037037037037,16,7,-2.2142974355881808,4.055175020198813,13,20,-2.677945044588987,-1.5297058540778357,15,17,-1.5707963267948966,2.692582403567252
6,0.48771929824561405,1,2.263157894736842,20,19,-1.849095985800008,3.9863046797754964,6,17,-1.8778420588136873,-10.418043986078565,16,7,-2.4917222041778455,1.8033283075174855
1,0.22488038277511962,1,3.526315789473684,9,21,-2.5535900500422257,-1.5811388300841898,13,14,-2.6011731533192091,-1.2957199952622667,17,8,-2.3561944901923448,-1.6770509831248424
6,0.3827751196172249,2,3.3684210526315788,14,15,-1.4876550949064553,-4.47213595499958,12,6,-2.819842099193151,-1.118033988749895,9,19,1.5707963267948966,4.5469433554368175
1,0.868421052631579,1,9.447368421052632,12,10,1.5707963267948966,3.2015621187164243,14,14,-2.5535900500422257,-2.080031396937291,14,24,1.5707963267948966,2.692582403567252
3,0.5157894736842106,1,2.2350877192982455,13,24,-2.1251038229964476,7.215434844830906,14,5,2.6123458727579485,-7.818585407717803,19,18,-1.4056476493802696,8.94427190999916
0,0.4376731301939058,2,1.734072022160665,11,4,-1.8157749899217608,-7.342472340141717,23,15,-2.1112158270654806,7.378647873726218,4,19,1.6412676713736922,6.101398910615713
9,0.41754385964912283,1,2.3333333333333335,15,7,-2.3017030339516138,-5.009861716344696,12,20,-2.2142974355881808,-2.7950849718747373,17,17,-2.0656837692259709,10.70794097854485
0,0.38596491228070173,2,2.364912280701754,19,6,-1.5707963267948966,-5.385164807134504,12,20,-2.2752903910371143,10.117651106127616,11,9,-2.5636907166275473,-2.1534349096290746
9,0.48297213622291024,2,1.9442724458204335,4,12,1.7488892650260941,4.85912657903775,23,19,1.6539375586833378,-6.240094190811873,13,9,-1.4601391056210009,-6.309714732061981
1,0.3684210526315789,1,3.382775119617225,14,10,-1.6539375586833378,-2.8284271247461903,16,6,-2.3561944901923448,-2.10818510677892,10,18,-1.7126933813990606,-2.7211108842611402
3,0.3573407202216066,1,1.814404432132964,16,10,-1.3734007669450157,10.198039027185573,16,23,-2.3969881730602101,6.080301756035177,12,11,-2.0638472239997081,-33.5743619116995
0,0.3993808049535604,1,2.027863777089783,16,20,-2.5498164830482906,2.586346146696639,19,4,1.6539375586833378,-9.48683298050514,5,17,-2.1251038229964476,-7.215434844830906
2,0.3684210526315789,1,1.9239766081871346,15,20,-1.7384387646261124,6.170058072721277,9,7,1.4464413322481351,5.5901699437494745,20,19,-2.4668517113662407,2.692582403567252
1,0.8105263157894737,1,7.442105263157894,12,23,1.5707963267948966,2.9154759474226504,17,7,-1.8370483759458218,2.9618406439239773,13,10,-1.5707963267948966,-3.8078865529319543
2,0.41754385964912283,1,2.3333333333333335,12,22,-1.7359450042095235,3.5355339059327378,14,17,1.5152978215491797,13.76735268670052,18,4,1.9333405640594041,-3.1829379673987357
4,0.3724696356275304,1,2.8016194331983804,13,15,-1.9138202672155999,-4.949747468305833,12,16,-1.5707963267948966,4.743416490252569,16,10,-2.6011731533192091,-2.10818510677892
3,0.7165991902834008,1,2.45748987854251,17,9,1.3036538059292013,-10.435357886286223,15,18,-2.2419401622309056,-8.617246917922474,12,4,2.0863453342538758,-7.648529270389175
6,0.4089068825910931,3,2.7651821862348176,21,16,-1.8925468811915387,11.434438521305744,16,11,-2.3561944901923448,2.8786088542453268,8,20,1.727398203776912,4.48114103772689
2,0.4666666666666667,1,2.2842105263157895,7,16,-1.9513027039072615,-3.0722590239437966,10,10,1.6295521495106193,7.469519329131191,20,22,-1.5707963267948966,6.519202405202649
5,0.40601503759398494,1,2.5413533834586466,20,20,-1.5707963267948966,10.540925533894598,12,5,-2.0778948311872334,-4.865042554105199,7,23,2.1375255443184029,1.7608591652940342
5,0.42105263157894735,1,2.1578947368421053,19,12,1.8195063158884195,-4.949747468305833,9,24,1.7894652726688385,7.18242949066886,11,5,-2.0387357549377141,-7.250782032505746
0,0.5951417004048583,2,2.5789473684210527,8,18,2.11427392150794,4.47213595499958,11,12,1.6475682180646747,7.000714249274853,21,20,-2.0268683231445075,9.065489684598658
2,0.4179566563467492,1,2.0092879256965945,15,5,1.849095985800008,-4.882622246293481,21,20,2.1587989303424644,-4.638493828819868,15,21,-1.8157749899217608,4.6828423361970035
4,0.4280701754385965,1,2.3228070175438598,15,19,-2.1587989303424644,-2.7199189663799666,14,12,-1.695151321341658,-4.47213595499958,13,14,-1.7326337580333195,8.464938762099665
0,0.481994459833795,2,1.6897506925207757,19,4,1.7984856465635524,-10.660160909303618,21,20,-2.2142974355881808,4.242640687119285,5,19,1.8925468811915387,13.25745073534124
2,0.3988919667590028,2,1.7728531855955678,6,18,-2.6260436461308143,-1.5383319227528056,16,13,-1.4056476493802696,15.297058540778359,12,18,1.9642469647238321,4.487243213970652
3,0.5413533834586466,2,2.406015037593985,13,5,-2.1112158270654806,-10.137937550497032,13,24,-2.0803885916038225,4.577390086064328,20,11,1.2655731930009753,-6.928577181514549
3,0.5263157894736842,1,2.2245614035087717,12,4,2.4360244759045822,-5.844268577556269,17,23,-2.0344439357957027,5.633333333333333,17,8,1.5707963267948966,-10.540925533894598
1,0.5263157894736842,1,7.726315789473684,12,18,-1.7681918866447774,-1.9436506316151012,13,13,-2.3561944901923448,-2.1081851067789192,16,10,-1.5707963267948966,3.1622776601683795
1,0.43859649122807015,1,4.146198830409356,16,13,-2.0344439357957027,10.077822185373186,18,5,1.695151321341658,-4.2163702135578385,13,21,-1.7894652726688385,3.3541019662496847
0,0.5333333333333333,2,2.2175438596491226,23,17,-1.8449637779145553,6.933333333333332,11,6,-2.1112158270654806,-8.552348759055342,6,20,1.8058085425155537,5.306707263012408
4,0.347953216374269,1,1.9444444444444444,16,12,-1.5978167759821613,-5.530934330463633,11,17,-1.4601391056210009,6.309714732061981,18,8,-2.6011731533192091,-1.4150971698084929
7,0.3233082706766917,1,2.6240601503759398,9,9,2.4980915447965089,2.1360009363293826,19,12,2.0481417091685685,-3.966901059056764,17,20,-2.2794225989225665,3.607717422415453
4,0.2874493927125506,1,2.88663967611336,19,10,-2.6642472712161216,1.6770509831248424,14,15,-1.2120256565243244,7.826237921249264,15,19,-2.5535900500422257,-2.576941016011038
0,0.47368421052631576,2,3.277511961722488,20,16,2.0899424410414196,-21.072790512886517,15,10,-2.0344439357957027,3.605551275463989,10,21,2.0344439357957027,3.6196045241242456
4,0.42105263157894735,1,2.329824561403509,18,15,-1.8925468811915387,3.257644071711824,13,13,-1.4909663410826592,6.839484584580628,13,20,-2.3561944901923448,-2.23606797749979
1,0.5350877192982456,1,6.342105263157895,13,23,-1.5707963267948966,2.692582403567252,17,9,-1.8925468811915387,2.7950849718747373,13,14,-2.1112158270654806,-3.9000588692574207
1,0.2874493927125506,1,2.88663967611336,12,7,-1.6020361602251649,-8.246211251235321,14,22,1.4056476493802696,6.082762530298213,13,21,-1.9546139500834654,4.162030754331352
8,0.46153846153846156,3,2.7125506072874495,15,22,-1.8406454827333658,6.251373815952527,21,10,-2.0344439357957027,3.125,10,9,-2.0899424410414196,-3.6619666847201104
3,0.30526315789473685,1,2.4456140350877194,15,23,-2.1251038229964476,15.88938324794263,10,4,2.2974386674766221,-11.067692946612398,16,7,1.2426764317795911,-12.502747631905054
8,0.69377990430622,3,3.0574162679425836,15,11,1.9100889412489412,17.08478855590551,11,18,-1.643836892098016,-5.6083773593561155,11,17,2.0344439357957027,4.242640687119285
5,0.5263157894736842,1,2.2245614035087717,7,15,1.7681918866447772,6.3097147320619795,17,24,-2.1587989303424644,10.198039027185576,14,5,-2.677945044588987,-3.591986478803244
7,0.3492822966507177,1,3.401913875598086,12,8,1.4352686128093959,-5.797509043642029,18,9,1.643836892098016,-5.6083773593561155,14,22,-2.4980915447965089,-2.136000936329382
7,0.4327485380116959,1,4.152046783625731,18,11,-2.2730532583039036,13.053608474857644,9,8,-1.7359450042095235,-3.5355339059327378,15,23,2.819842099193151,2.0203050891044216
4,0.24458204334365324,2,2.1826625386996903,10,16,-1.7681918866447774,-5.5901699437494745,20,8,-2.677945044588987,-1.0975648163443912,9,17,-1.5707963267948966,4.272001872658765
4,0.2309941520467836,1,2.06140350877193,4,8,-1.2490457723982544,-10.540925533894596,21,21,-2.8966139904629289,2.0155644370746373,22,16,-1.2490457723982544,8.236504112789602
3,0.556390977443609,1,5.338345864661654,14,10,1.3321870042866957,-5.326848869411541,15,9,-1.3909428270024182,11.151731305546736,14,23,-2.1375255443184029,2.4146425959576585
6,0.48297213622291024,2,1.9442724458204335,6,18,1.5120405040791738,11.747261955566877,16,12,-1.8804992713373527,-6.650397676545238,15,5,-2.6260436461308143,-1.5383319227528054
6,0.49624060150375937,3,2.4511278195488724,12,14,-1.707198931195844,-5.107864306907318,6,17,1.6396528160959412,14.737720760794069,16,7,-2.5948038127005457,1.4583333333333328
5,0.5303643724696356,1,2.6437246963562755,11,13,2.2142974355881813,3.906013881752655,17,22,-1.7782925532300993,8.142750069738405,13,7,2.6011731533192091,3.607717422415453
4,0.40350877192982454,1,1.8888888888888888,16,15,1.967875772019879,-9.743525494527123,16,11,2.4980915447965089,3.6278308980427183,6,9,-2.4668517113662407,-4.185067848841675
9,0.49282296650717705,2,3.2583732057416266,14,13,2.060753653048625,-17.587282336961557,12,21,-2.459276098715045,-1.5975746924507732,13,14,-1.7782925532300993,3.9583333333333326
2,0.5910931174089069,1,2.582995951417004,11,16,1.5707963267948966,-5.258510001667936,14,17,-2.1995926132103296,-7.526066907968697,15,4,1.7051177687478651,-9.475642914439911
5,0.29916897506925205,1,1.8725761772853187,10,14,2.0576955586061656,5.873630977783443,16,4,-1.8329161680603694,-7.134209447755541,8,21,-2.677945044588987,-2.56098457147025
8,0.47368421052631576,1,2.9649122807017543,9,19,1.4601391056210009,7.020105964663357,18,9,-1.5120405040791738,4.89494220432412,17,16,-1.9756881130799799,7.170756800116685
6,0.5894736842105263,1,2.16140350877193,16,8,-2.2142974355881808,2.8284271247461903,14,20,-1.4141944498128811,9.918291183465023,14,14,-1.6839473083853811,-4.583333333333334
5,0.4331983805668016,1,2.7408906882591095,13,6,-2.0344439357957027,-4.788286327112574,16,25,-1.6142472221864275,6.292325817814179,9,18,1.2924966677897851,6.363961030678928
1,0.4,1,3.7263157894736842,12,22,-2.1587989303424644,2.23606797749979,15,10,1.695151321341658,4.2163702135578385,16,15,-2.1112158270654806,3.9000588692574207
5,0.35789473684210527,1,2.3929824561403508,16,17,2.5127963671743605,-6.082762530298219,7,21,2.0344439357957027,3.125,14,5,-1.8094056493030974,-5.061218592589665
7,0.32748538011695905,1,4.257309941520468,16,10,-1.695151321341658,-3.3541019662496847,14,21,-2.4980915447965089,1.63195137982798,15,10,-1.5232132235179132,3.361640224652245
3,0.44912280701754387,1,2.3017543859649123,12,13,-1.6512673380603575,-6.025316958006812,11,24,-2.3329428673818819,5.608921464952066,16,5,2.3561944901923448,-4.21637021355784
9,0.47368421052631576,2,3.277511961722488,12,20,-2.677945044588987,-1.5549205052920825,13,13,-1.5707963267948966,3.2015621187164243,19,9,1.4288992721907325,-7.47600327715284
5,0.4613003095975232,1,1.9659442724458205,16,12,2.3561944901923448,-4.911820086536151,6,5,-1.5707963267948966,-6.708203932499369,14,23,2.3349211041682838,12.106196760337244
7,0.4291497975708502,1,2.7449392712550607,13,20,-2.3794461130028082,-2.4023136995636345,15,7,-1.5707963267948966,-4.924428900898052,9,9,-2.3318090810196264,-2.1213203435596424
8,0.6608187134502924,3,3.9239766081871346,17,12,1.9614033704925835,-3.8894602754839793,17,19,1.4108832036366774,-8.060121663132001,17,5,1.8370483759458218,-3.989214484023953
8,0.583732057416268,3,3.1674641148325358,18,11,1.6512673380603575,-6.025316958006812,19,5,1.5971060440478189,-9.68813707582629,10,17,-1.4141944498128811,-5.4708177577740145
0,0.592797783933518,2,1.5789473684210527,20,6,2.0753567655711422,-4.91687795195068,19,23,-2.0778948311872334,5.3496375997799674,5,14,2.119345729245425,36.07024396923315
7,0.4898785425101215,1,2.6842105263157894,21,12,-2.1408367904946068,6.700046641628698,16,7,1.5707963267948966,-4.272001872658765,10,21,-2.5948038127005457,-1.4583333333333313
0,0.44891640866873067,2,1.978328173374613,22,15,-2.1910458127777184,4.543022480071816,15,21,-1.3554386270971586,16.316862443496913,13,5,-1.9100889412489412,-5.623132090967778
1,0.2556390977443609,1,2.691729323308271,8,20,-2.3561944901923448,-1.6770509831248424,18,7,-2.3561944901923448,-1.6770509831248424,14,12,-2.459276098715045,-1.5975746924507743
6,0.5344129554655871,2,2.639676113360324,14,12,1.8466022253834189,-4.621053197384903,21,18,-1.8329161680603694,7.134209447755531,12,6,2.4805494847391065,-7.043077329662435
8,0.5980861244019139,3,3.15311004784689,9,21,1.7681918866447774,5.5901699437494745,11,6,-2.1273956448051194,-3.5355339059327378,13,13,-1.8588517738455224,-40.589900221606854
9,0.42105263157894735,2,2.7530364372469633,12,7,1.4601391056210009,-6.324555320336759,15,23,2.5535900500422257,2.576941016011038,19,11,1.6539375586833378,-5.491002741859736
1,0.7192982456140351,1,13.035087719298245,13,15,2.3561944901923448,2.1081851067789192,14,21,2.819842099193151,1.5206906325745548,14,6,2.0344439357957027,-2.154065922853802
1,0.41353383458646614,1,5.481203007518797,11,17,-1.5707963267948966,-3.1622776601683795,15,9,-1.4940244355251184,-6.5896594078230715,12,15,-1.6814535479687922,-4.6800706431089045
7,0.28362573099415206,1,2.008771929824561,14,23,-2.6632402222111358,1.884807682497076,14,9,-1.3909428270024182,-8.885521931771931,8,9,2.9441970937399122,-2.5124689052802154
9,0.38866396761133604,2,2.785425101214575,20,7,1.4464413322481351,-12.237646832622683,13,15,-1.7681918866447774,4.575835618216445,15,21,-2.5535900500422257,1.8303342472865793
8,0.3157894736842105,3,2.4350877192982456,16,21,-2.0344439357957027,4.0816663263917095,9,6,-1.5475447039844337,-4.719528710280883,23,9,-1.695151321341658,4.47213595499958
7,0.34210526315789475,1,2.6052631578947367,13,20,-2.1910458127777184,-5.378067600087517,18,10,2.0724003809840172,-5.394158362937116,8,9,2.4805494847391065,7.043077329662439
9,0.4517543859649123,2,2.986842105263158,19,8,1.7326337580333195,-8.464938762099653,13,21,-2.4980915447965089,-2.1360009363293826,12,16,-1.6814535479687922,4.118252056394801
3,0.46814404432132967,1,1.703601108033241,10,23,-2.5360479899848229,6.829414496636144,14,5,-2.6123458727579485,-7.818585407717808,19,10,1.5495229407708353,-10.07129613888698
7,0.3308270676691729,1,2.6165413533834587,12,21,-2.7367008673047097,-1.201850425154663,15,8,-1.5707963267948966,-5.0,10,8,-2.459276098715045,-1.597574692450773
3,0.340080971659919,1,2.834008097165992,17,11,1.4801364395941514,-7.315437444199766,16,5,1.9513027039072615,-4.003856165939389,10,23,2.4037775934693282,5.0990195135927845
9,0.4024767801857585,2,2.024767801857585,19,10,2.0714640516696328,-3.9613448583050364,10,7,1.695151321341658,-4.242640687119285,19,19,-1.7894652726688385,7.773923352948668
3,0.39712918660287083,1,3.354066985645933,17,7,2.0344439357957027,-5.258510001667939,10,24,1.5464109176221781,10.50003674302801,10,10,-1.8925468811915387,-2.33238075793812
2,0.26666666666666666,1,2.4842105263157896,8,10,-2.4668517113662407,-2.692582403567252,17,8,2.0647376957144776,-26.066242145576656,15,23,1.9100889412489412,5.916173688382646
1,0.6947368421052632,1,7.557894736842106,13,8,1.6475682180646747,3.5003571246374277,13,10,-1.7126933813990606,-3.023346655611956,14,23,-1.5707963267948966,2.9154759474226504
1,0.7777777777777778,1,10.11111111111111,13,18,-1.5707963267948966,-2.692582403567252,14,10,1.5707963267948966,2.692582403567252,16,16,-1.8925468811915387,2.7950849718747373
2,0.47987616099071206,2,1.9473684210526316,17,18,2.0619599250811573,4.081730725030996,14,5,1.8804992713373527,-6.650397676545243,14,22,-1.4168516623365466,6.041666666666667
7,0.2786377708978328,1,2.1486068111455108,16,22,-2.8753406044388679,-1.0540925533894594,7,8,-2.4668517113662407,-2.6925824035672536,19,9,1.611590009662762,-5.6053986323151435
3,0.6052631578947368,2,3.5210526315789474,14,5,1.9460671496508539,-4.514059825823215,11,15,1.5475447039844337,5.88195674273934,14,24,-1.6738779353175968,14.612842168791122
9,0.6081871345029239,2,3.9766081871345027,13,15,1.9974238199217726,22.076256727785875,16,24,-1.9576720445259246,3.183968632069103,9,11,-1.7251151027210156,-7.830229881682913
1,0.9473684210526315,1,12.807017543859649,16,16,-1.5707963267948966,3.3541019662496847,13,7,2.0344439357957027,4.079215610874228,13,17,-1.5707963267948966,-3.1622776601683795
0,0.3628808864265928,2,1.8088642659279779,21,6,1.6704649792860586,-6.363961030678928,14,24,-1.967875772019879,5.690416063609833,5,14,-2.1546667224570117,-7.280109889280518
8,0.6992481203007519,3,2.2481203007518795,12,15,-1.6756732655251305,-9.846969580401646,11,15,-1.4677147182721964,5.057001612232535,21,12,-1.9832067683922838,12.165525060596439
2,0.46439628482972134,1,1.9628482972136223,13,21,-2.1307361239092852,3.9894017011086333,12,3,2.2817056999784633,-4.743416490252569,14,18,-1.4601391056210009,-6.914658342969665
3,0.34349030470914127,2,1.8282548476454294,16,10,1.489892227639666,-6.18804165854604,18,11,1.3734007669450157,5.4398379327599375,9,23,2.4917222041778455,19.04217541260569
4,0.4048582995951417,1,2.769230769230769,18,17,1.7894652726688385,-9.178235124467014,17,11,-2.6011731533192091,-2.6100766272276377,7,14,1.6142472221864275,6.292325817814178
0,0.5077399380804953,2,1.9195046439628483,6,16,-2.3046936792411197,-8.668333173107735,19,5,2.2318394956455836,-3.4776487096198583,20,20,-2.2671449075578471,3.847978413377922
6,0.6794258373205742,2,3.0717703349282295,16,7,-1.8370483759458218,3.989214484023956,20,18,-1.6539375586833378,5.031152949374527,9,17,2.2318394956455836,6.18465843842649
7,0.312280701754386,1,2.43859649122807,14,6,-2.0724003809840172,-5.3941583629371195,9,21,-2.677945044588987,-1.0975648163443912,17,14,-2.785956769289033,1.087088399474304
9,0.45112781954887216,3,2.4962406015037595,13,9,1.5120405040791738,-4.178272272563561,14,8,-1.3078015951139772,-7.267220926874317,11,19,-2.2296023629123729,-2.8051935061962894
4,0.4699248120300752,1,2.4774436090225564,17,15,1.7051177687478651,-6.438189013828171,6,13,-1.9809236673363875,-11.658628183071588,19,13,-1.940129984468522,3.5462726041177453
7,0.5645933014354066,1,3.186602870813397,13,23,-2.1995926132103296,2.5943448113155685,9,9,-2.0344439357957027,-2.6341555592265387,13,16,-1.5707963267948966,-6.737400239222178
0,0.5824561403508772,2,2.168421052631579,11,13,1.3854483767992019,32.13195932272658,8,21,1.8513331185332185,5.600514250623928,21,15,-2.4178446608316042,4.940074567726066
9,0.424812030075188,2,2.5225563909774436,14,12,-1.8925468811915387,3.750000000000001,14,22,-2.5213431676069722,2.0518453753741888,21,10,1.6396528160959412,-14.737720760794069
2,0.33746130030959753,1,2.0897832817337463,14,16,-1.7681918866447772,-10.400156984686454,19,3,2.0724003809840172,-5.394158362937119,7,16,-2.0344439357957027,-3.3541019662496847
5,0.32894736842105265,1,3.1096491228070176,9,6,-1.6738779353175968,-5.248426559980158,19,15,1.7524451567949084,-12.45083305653292,10,23,2.3561944901923448,2.6700011704117284
3,0.4674922600619195,1,1.9597523219814241,12,24,-2.5101391546506946,6.2922662546476165,17,9,1.7703517105001838,-7.220160727256993,18,5,1.7051177687478651,-6.438189013828175
0,0.38596491228070173,2,3.0526315789473686,18,21,-2.0863453342538758,4.5069390943299865,19,11,-1.6262948320406134,5.031152949374527,8,17,-2.2318394956455836,-9.12414379544733
4,0.32280701754385965,1,2.4280701754385965,11,13,-2.8717434976513236,1.075010546802664,15,24,-1.1978086049948355,9.43848872672127,19,9,-2.8785979219088738,-0.800771233187876
3,0.39649122807017545,1,2.354385964912281,10,13,1.5232132235179132,31.609185769329777,17,5,2.0931997585114255,-3.305088669175324,8,23,2.2142974355881808,5.528123273207937
6,0.33126934984520123,2,2.0959752321981426,7,16,2.1036402144142854,5.187310187705289,17,12,-1.8692952583810758,-4.533863514415377,10,3,-2.3239476077570913,-2.23606797749979
3,0.44272445820433437,2,1.9845201238390093,17,9,2.0032041023654346,6.6585598858226405,9,23,2.4037775934693282,20.04439517116388,18,10,1.67300304490215,-6.851601597031489
8,0.506578947368421,2,2.0723684210526314,19,11,-2.1587989303424644,3.80992348355999,17,15,1.6295521495106193,-12.959030324146509,6,21,1.2809498368832768,14.597612057380404
6,0.4934210526315789,2,4.6644736842105265,16,16,1.2490457723982544,-5.5901699437494745,13,6,-2.459276098715045,-1.5975746924507714,10,14,1.9100889412489412,8.586296628693791
5,0.49473684210526314,1,3.6315789473684212,14,22,-2.6260436461308143,1.5383319227528036,18,8,-2.0576955586061656,2.4474711021620594,12,10,-1.3597029935721501,-5.656854249492381
8,0.5847953216374269,2,4.0,18,7,1.4464413322481351,-12.292725943057183,10,20,1.9359977765830696,8.668333173107735,19,18,-2.1763409903998667,13.064838307457157
6,0.6992481203007519,2,5.195488721804511,11,16,1.2924966677897851,6.021627686929839,11,17,-1.5707963267948966,-4.031128874149273,14,6,-2.3561944901923448,-1.6770509831248424
1,1.5789473684210527,1,39.68421052631579,13,15,2.677945044588987,1.5297058540778357,13,8,2.819842099193151,1.5206906325745548,14,21,3.1415926535897931,-1.5206906325745548
6,0.680161943319838,1,2.493927125506073,7,17,1.8606428167065163,9.792375860841943,15,11,-1.5707963267948966,3.73172037557093,20,19,-1.6539375586833378,5.031152949374527
3,0.3333333333333333,2,1.95906432748538,17,4,-1.823350602572956,-15.595385515681114,10,13,-1.6162196062164735,-16.727596958320103,5,23,1.9100889412489412,5.916173688382643
3,0.47368421052631576,1,2.700404858299595,11,24,1.9693187724613168,5.115906566777776,12,13,1.695151321341658,10.947006411590836,15,5,2.5360479899848229,-6.829414496636142
2,0.4842105263157895,1,2.2666666666666666,18,4,1.9693187724613168,-9.655748084658182,14,11,-2.5213431676069722,-2.4807935695446073,12,23,2.5535900500422257,7.576144084141587
8,0.37543859649122807,1,2.375438596491228,18,14,1.8925468811915387,-9.486832980505138,19,7,1.9756881130799799,-4.272294465506795,7,19,-2.5948038127005457,-1.4583333333333328
2,0.42382271468144045,1,1.7479224376731302,18,14,-2.3895154860705925,3.2888613742030124,9,8,2.5360479899848229,6.8294144966361445,15,24,2.4584012082995983,17.54458605952277
0,0.42105263157894735,2,2.329824561403509,5,19,1.6475682180646747,6.603867371503982,14,7,-2.5360479899848229,-6.829414496636139,23,17,-2.0050406475916978,5.597652698659915
0,0.46439628482972134,2,1.9628482972136223,23,18,-1.9614033704925835,8.840133436983486,10,4,-1.7782925532300993,-8.142750069738408,9,22,2.0169018757383004,4.662539743477168
0,0.6381578947368421,2,1.9407894736842106,11,5,-2.0899424410414196,-5.5901699437494745,24,15,-1.9974238199217726,13.911770270925476,7,21,1.7584360985992629,7.250691435889948
2,0.3724696356275304,1,2.8016194331983804,16,12,-2.6320003887808676,2.087071577257243,12,4,-2.1112158270654806,-3.560001560548972,11,18,-1.9138202672155999,-9.578630610141982
4,0.43859649122807015,1,1.8538011695906433,16,15,1.9487646382911699,-5.107864306907319,8,8,-2.3561944901923448,-3.2310988842807022,24,15,-1.7326337580333195,8.464938762099665
3,0.5684210526315789,1,2.1824561403508773,11,14,-1.6657480331376529,-6.920289966695077,13,5,-2.0619599250811573,-21.574523620336198,8,20,2.5535900500422257,2.660159070618096
2,0.44912280701754387,2,2.3017543859649123,11,4,-1.7894652726688385,-9.178235124467014,19,15,-2.4468543773930902,3.7499506900111093,6,21,1.5707963267948966,5.5901699437494745
4,0.39849624060150374,1,2.5488721804511276,12,15,-2.0081342185427804,-4.949747468305833,10,11,-2.7886022657628828,-1.3289355848938114,18,11,-2.3239476077570913,2.23606797749979
5,0.5311004784688995,1,3.2200956937799043,17,13,2.2539877720850914,-3.2139213001342757,10,22,1.6914199953749993,5.797509043642028,11,5,-1.849095985800008,-3.5355339059327378
3,0.41274238227146814,1,1.7590027700831026,18,11,1.5152978215491797,-7.908902819080084,17,5,2.300695984946628,-3.217268719450658,11,23,-2.3086113869153615,11.111677990074318
9,0.4105263157894737,1,3.7157894736842105,17,19,2.9764439761751667,3.010398644698074,15,6,1.5707963267948966,-5.258510001667938,9,16,1.7681918866447774,3.686710828732554
8,0.43343653250773995,3,1.9938080495356036,16,6,-1.4288992721907325,-5.161395160225578,17,20,-1.8094056493030974,5.3118061104183845,10,15,-1.4343937223939491,5.1078643069073175
7,0.37320574162679426,1,3.3779904306220097,18,13,-2.1451011569695986,8.639353549431005,13,10,-1.9614033704925835,4.4200667184917455,13,22,-2.3086113869153615,-5.555838995037159
4,0.3157894736842105,1,2.263157894736842,13,17,-1.2490457723982544,9.486832980505138,13,15,-1.611590009662762,-5.605398632315144,21,10,-2.5213431676069722,2.0518453753741883
5,0.47368421052631576,1,2.700404858299595,18,15,1.9642469647238321,-4.487243213970653,10,22,2.2142974355881808,2.7950849718747373,15,3,-1.7251151027210156,-7.830229881682913
7,0.2675438596491228,1,3.1710526315789473,10,9,2.9229237077158516,-0.7120003121097938,15,9,-1.8925468811915387,-4.2163702135578385,14,22,-2.677945044588987,-2.5609845714702466
0,0.5,2,3.626315789473684,18,18,-2.5213431676069717,2.3730992587389546,19,11,-1.1505996131856213,6.118028912793546,9,17,-2.4572978619286436,-5.302456230614316
1,0.7789473684210526,1,7.473684210526316,15,10,-1.4056476493802696,4.743416490252569,14,19,-1.8925468811915387,-2.332380757938121,17,17,-1.6506263125071339,4.5331982772999435
1,0.4105263157894737,1,3.7157894736842105,12,23,-1.5707963267948966,2.9154759474226504,15,7,-1.7506498265873749,-5.720086341577544,16,14,-2.0344439357957027,10.077822185373186
3,0.34674922600619196,1,2.0804953560371517,11,5,2.8632929945846817,-3.5355339059327395,16,23,-2.2655346029915999,4.89585413948394,20,16,-1.5707963267948966,6.80073525436772
3,0.44912280701754387,1,2.3017543859649123,17,12,1.8545904360032244,8.246211251235321,10,22,-2.6632402222111358,-1.8848076824970745,16,11,1.2765617616837088,-6.875
9,0.49122807017543857,2,4.093567251461988,18,10,1.9460671496508539,-4.514059825823214,16,19,-2.2730532583039036,13.053608474857672,9,15,1.7561442767905913,8.19515062870479
6,0.4152046783625731,2,4.169590643274854,16,18,1.4909663410826592,-3.5355339059327378,16,5,-2.7468015338900322,-0.7071067811865476,11,12,-2.459276098715045,-1.5975746924507743
5,0.27530364372469635,1,2.8987854251012144,10,15,1.9614033704925835,4.420066718491743,10,21,2.3329428673818819,5.608921464952062,20,8,2.9441970937399122,-2.5124689052802225
6,0.3065015479876161,2,2.1207430340557276,20,19,1.9809236673363875,11.658628183071585,8,19,1.9513027039072615,5.892779655731744,10,7,-2.4805494847391065,-2.2410934831014973
4,0.3827751196172249,1,3.3684210526315788,16,15,1.3258176636680323,-6.603786792439624,18,10,-3.1415926325163688,-0.0,11,9,-2.981679530431574,-0.5590169943749475
4,0.3362573099415205,1,1.956140350877193,19,10,-2.1587989303424644,3.204001404494074,14,13,-1.5707963267948966,-7.196522135613314,12,15,-1.5273454314033656,5.4245391509325485
4,0.43724696356275305,2,2.736842105263158,18,14,-1.695151321341658,4.166666666666667,12,14,-1.6575346654708816,6.19293952820468,18,15,1.4601391056210009,-6.914658342969665
6,0.5101214574898786,6,2.6639676113360324,13,14,-1.4288992721907325,-7.47600327715284,15,7,-2.7367008673047097,-1.307845244542898,7,19,1.3854483767992019,11.136326942837925
